regional ag commodity price
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional poultry,domestic poultry,0.664206,0.648614,0.628971,0.624562,0.635927,0.636385,0.63684,0.640455,0.642918,0.646047,0.648618,0.650644,0.650587,0.649515,0.647069,0.644063,0.641118,0.637931,0.634086,0.629852,0.625198,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional poultry,imported poultry,0.56141,0.538681,0.530903,0.524192,0.535308,0.537304,0.539462,0.542946,0.545321,0.547432,0.549109,0.549748,0.549577,0.548877,0.5477,0.546169,0.544531,0.542636,0.540276,0.537742,0.535083,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional rice,domestic rice,0.11349,0.11349,0.11349,0.11349,0.113841,0.114217,0.114636,0.115574,0.116327,0.11695,0.11694,0.11798,0.11841,0.118487,0.118101,0.11743,0.116599,0.115556,0.114233,0.112769,0.111192,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional rice,imported rice,0.0,0.0,0.0,0.101917,0.103304,0.10485,0.106358,0.108153,0.111811,0.114469,0.114818,0.116151,0.116702,0.116804,0.116286,0.115408,0.114339,0.113041,0.111378,0.109524,0.107521,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional root_tuber,domestic root_tuber,0.0803689,0.0803689,0.0803689,0.0803689,0.0804423,0.0805433,0.0806381,0.0808738,0.0810397,0.0811916,0.0812761,0.0813607,0.0813633,0.0813554,0.0813132,0.0812372,0.0811387,0.0810145,0.0808421,0.0806565,0.0804481,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional root_tuber,imported root_tuber,0.0394389,0.0,0.0,0.0426249,0.0424706,0.0423879,0.0422786,0.0426393,0.0429097,0.0432327,0.0434949,0.0435144,0.0434483,0.0433361,0.043166,0.0429549,0.0427401,0.0425292,0.0422929,0.0420529,0.0418057,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional sheepgoat,domestic sheepgoat,0.623177,0.532638,0.515164,0.505285,0.524096,0.540153,0.556433,0.574882,0.590667,0.606473,0.620615,0.62773,0.633633,0.641312,0.647598,0.647344,0.644877,0.641775,0.637631,0.633253,0.628464,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional sheepgoat,imported sheepgoat,1.10415,1.12525,1.07316,1.02528,1.10191,1.17611,1.24752,1.31447,1.37018,1.42326,1.46948,1.48931,1.50073,1.50632,1.50598,1.50216,1.49143,1.47557,1.45389,1.4266,1.39563,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional sugar for ethanol,regional sugar for ethanol,10.3988,10.1047,9.98243,10.1916,10.1971,10.2333,10.2582,10.302,10.3203,10.4113,10.516,10.6524,10.7114,10.7429,10.7223,10.6824,10.6394,10.5917,10.5239,10.4486,10.3623,1975$/GJ,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional sugarcrop,domestic sugarcrop,0.0182242,0.0182242,0.0182242,0.0182242,0.0183381,0.0184609,0.0185595,0.0187534,0.018895,0.0190585,0.0191851,0.0192908,0.0193037,0.0192735,0.0191872,0.0190723,0.0189514,0.0188193,0.0186587,0.018491,0.0183092,1975$/kg,
